LookupIndex,LookupTime(sec)
76759,0.000001192
76760,0.000000541
76761,0.000001062
76762,0.000000541
76763,0.000000731
76764,0.000001112
76765,0.000000260
76766,0.000000311
76767,0.000000892
76768,0.000001092
76769,0.000000130
76770,0.000001323
76771,0.000000240
76772,0.000000941
76773,0.000000171
76774,0.000001373
76775,0.000000220
76776,0.000001323
76777,0.000000330
76778,0.000001082
76779,0.000001993
76780,0.000000821
76781,0.000001633
76782,0.000000390
76783,0.000000561
76784,0.000001362
76785,0.000000151
76786,0.000000871
76787,0.000001022
76788,0.000000160
76789,0.000000321
76790,0.000000841
76791,0.000000311
76792,0.000001212
76793,0.000000150
76794,0.000001022
76795,0.000000551
76796,0.000000311
76797,0.000000872
76798,0.000000401
76799,0.000000140
76800,0.000000350
76801,0.000000451
76802,0.000001193
76803,0.000000361
76804,0.000000420
76805,0.000000290
76806,0.000000982
76807,0.000000341
76808,0.000000812
76809,0.000001092
76810,0.000001202
76811,0.000000581
76812,0.000001803
76813,0.000000160
76814,0.000001342
76815,0.000000421
76816,0.000000902
76817,0.000001032
76818,0.000000140
76819,0.000000300
76820,0.000001343
76821,0.000001803
76822,0.000001884
76823,0.000000742
76824,0.000001362
76825,0.000000441
76826,0.000000241
76827,0.000000882
76828,0.000001543
76829,0.000000370
76830,0.000001312
76831,0.000000511
76832,0.000000131
76833,0.000001252
76834,0.000000932
76835,0.000000511
76836,0.000001433
76837,0.000001303
76838,0.000000380
76839,0.000000310
76840,0.000000120
76841,0.000000681
76842,0.000000992
76843,0.000001343
76844,0.000001282
76845,0.000000822
76846,0.000000371
76847,0.000001793
76848,0.000000481
76849,0.000000992
76850,0.000000852
76851,0.000000361
76852,0.000000811
76853,0.000001382
76854,0.000000772
76855,0.000001353
76856,0.000001202
76857,0.000000802
76858,0.000000841
76859,0.000000562
76860,0.000000531
76861,0.000001222
76862,0.000000100
76863,0.000000470
76864,0.000000841
76865,0.000000601
76866,0.000000310
76867,0.000001363
76868,0.000000862
76869,0.000001062
76870,0.000000371
76871,0.000000260
76872,0.000002465
76873,0.000000571
76874,0.000000832
76875,0.000000200
76876,0.000000390
76877,0.000000290
76878,0.000000752
76879,0.000000170
76880,0.000000732
76881,0.000000370
76882,0.000000460
76883,0.000001883
76884,0.000000141
76885,0.000000941
76886,0.000000340
76887,0.000000762
76888,0.000001483
76889,0.000000170
76890,0.000000191
76891,0.000000491
76892,0.000000331
76893,0.000001372
76894,0.000000622
76895,0.000000431
76896,0.000000601
76897,0.000000371
76898,0.000001192
76899,0.000000241
76900,0.000001182
76901,0.000001262
76902,0.000000561
76903,0.000000801
76904,0.000001483
76905,0.000000572
76906,0.000000681
76907,0.000000942
76908,0.000000291
76909,0.000000140
76910,0.000000982
76911,0.000000591
76912,0.000000541
76913,0.000001572
76914,0.000000811
76915,0.000000261
76916,0.000000821
76917,0.000000551
76918,0.000000761
76919,0.000000131
76920,0.000000411
76921,0.000000150
76922,0.000000711
76923,0.000000721
76924,0.000001443
76925,0.000000681
76926,0.000000862
76927,0.000001042
76928,0.000000852
76929,0.000000481
76930,0.000000832
76931,0.000001903
76932,0.000000782
76933,0.000000711
76934,0.000000370
76935,0.000000712
76936,0.000001723
76937,0.000000301
76938,0.000001302
76939,0.000000752
76940,0.000000361
76941,0.000002545
76942,0.000000992
76943,0.000000180
76944,0.000000411
76945,0.000000812
76946,0.000001042
76947,0.000000521
76948,0.000000812
76949,0.000001002
76950,0.000000741
76951,0.000000401
76952,0.000000601
76953,0.000000552
76954,0.000001773
76955,0.000000571
76956,0.000001473
76957,0.000001533
76958,0.000000551
76959,0.000000521
76960,0.000000330
76961,0.000001042
76962,0.000000331
76963,0.000000371
76964,0.000000822
76965,0.000000922
76966,0.000001492
76967,0.000001753
76968,0.000001032
76969,0.000000822
76970,0.000000621
76971,0.000000401
76972,0.000000541
76973,0.000000171
76974,0.000000571
76975,0.000001964
76976,0.000001192
76977,0.000001092
76978,0.000000561
76979,0.000000430
76980,0.000000531
76981,0.000000761
76982,0.000000541
76983,0.000000401
76984,0.000000331
76985,0.000001132
76986,0.000000752
76987,0.000000611
76988,0.000001212
76989,0.000001502
76990,0.000000521
76991,0.000000140
76992,0.000001503
76993,0.000002024
76994,0.000000611
76995,0.000000221
76996,0.000001583
76997,0.000000401
76998,0.000000811
76999,0.000000380
77000,0.000000692
77001,0.000000441
77002,0.000001182
77003,0.000001443
77004,0.000000601
77005,0.000001784
77006,0.000000200
77007,0.000000601
77008,0.000000180
77009,0.000000331
77010,0.000000771
77011,0.000000922
77012,0.000001042
77013,0.000001223
77014,0.000000601
77015,0.000000601
77016,0.000000632
77017,0.000000591
77018,0.000000822
77019,0.000000220
77020,0.000000922
77021,0.000000130
77022,0.000000601
77023,0.000000781
77024,0.000001463
77025,0.000001694
77026,0.000000841
77027,0.000001343
77028,0.000001032
77029,0.000000221
77030,0.000000881
77031,0.000001342
77032,0.000000611
77033,0.000000141
77034,0.000000541
77035,0.000000832
77036,0.000000150
77037,0.000001002
77038,0.000000291
77039,0.000000571
77040,0.000000130
77041,0.000000190
77042,0.000001483
77043,0.000000882
77044,0.000000431
77045,0.000001232
77046,0.000000150
77047,0.000000380
77048,0.000000411
77049,0.000000151
77050,0.000001633
77051,0.000001753
77052,0.000000171
77053,0.000000441
77054,0.000000531
77055,0.000000321
77056,0.000001593
77057,0.000000511
77058,0.000000802
77059,0.000000571
77060,0.000000421
77061,0.000001252
77062,0.000000712
77063,0.000000150
77064,0.000000952
77065,0.000000351
77066,0.000000862
77067,0.000000270
77068,0.000002625
77069,0.000000151
77070,0.000001272
77071,0.000000421
77072,0.000001293
77073,0.000000170
77074,0.000000491
77075,0.000001113
77076,0.000001352
77077,0.000001283
77078,0.000001202
77079,0.000001183
77080,0.000000561
77081,0.000001643
77082,0.000001553
77083,0.000000211
77084,0.000001332
77085,0.000000421
77086,0.000000221
77087,0.000000681
77088,0.000000732
77089,0.000000541
77090,0.000000250
77091,0.000001352
77092,0.000002034
77093,0.000001202
77094,0.000000511
77095,0.000000110
77096,0.000000741
77097,0.000000991
77098,0.000000751
77099,0.000001222
77100,0.000000450
77101,0.000000140
77102,0.000000912
77103,0.000001002
77104,0.000000781
77105,0.000001112
77106,0.000000260
77107,0.000000682
77108,0.000001302
77109,0.000000151
77110,0.000000170
77111,0.000002585
77112,0.000000381
77113,0.000000241
77114,0.000000160
77115,0.000000742
77116,0.000000611
77117,0.000000992
77118,0.000000882
77119,0.000000591
77120,0.000000631
77121,0.000000251
77122,0.000001823
77123,0.000000561
77124,0.000000501
77125,0.000000841
77126,0.000001182
77127,0.000000190
77128,0.000000461
77129,0.000000752
77130,0.000000150
77131,0.000000480
77132,0.000002053
77133,0.000000120
77134,0.000000571
77135,0.000000581
77136,0.000000301
77137,0.000000291
77138,0.000001493
77139,0.000000370
77140,0.000001803
77141,0.000001533
77142,0.000001102
77143,0.000001643
77144,0.000000140
77145,0.000002274
77146,0.000001083
77147,0.000000691
77148,0.000000160
77149,0.000001643
77150,0.000001062
77151,0.000000391
77152,0.000000821
77153,0.000000441
77154,0.000002034
77155,0.000000161
77156,0.000000200
77157,0.000001223
77158,0.000001984
77159,0.000000440
77160,0.000001252
77161,0.000000862
77162,0.000001583
77163,0.000000751
77164,0.000001502
77165,0.000000771
77166,0.000001122
77167,0.000000171
77168,0.000002414
77169,0.000000360
77170,0.000000802
77171,0.000000801
77172,0.000000761
77173,0.000000171
77174,0.000001923
77175,0.000000672
77176,0.000001994
77177,0.000000350
77178,0.000000982
77179,0.000000321
77180,0.000000812
77181,0.000000130
77182,0.000000351
77183,0.000000100
77184,0.000002245
77185,0.000000140
77186,0.000001413
77187,0.000000832
77188,0.000001012
77189,0.000000561
77190,0.000000551
77191,0.000000581
77192,0.000001373
77193,0.000000611
77194,0.000001573
77195,0.000000161
77196,0.000000761
77197,0.000001163
77198,0.000000952
77199,0.000000330
77200,0.000001563
77201,0.000000762
77202,0.000001653
77203,0.000000962
77204,0.000001082
77205,0.000000311
77206,0.000000691
77207,0.000000851
77208,0.000000561
77209,0.000001883
77210,0.000000611
77211,0.000000561
77212,0.000000791
77213,0.000000371
77214,0.000000211
77215,0.000001022
77216,0.000001152
77217,0.000000551
77218,0.000000541
77219,0.000001233
77220,0.000000852
77221,0.000002194
77222,0.000000882
77223,0.000001052
77224,0.000000892
77225,0.000000390
77226,0.000001052
77227,0.000001553
77228,0.000000791
77229,0.000000792
77230,0.000000401
77231,0.000001122
77232,0.000001313
77233,0.000001583
77234,0.000001322
77235,0.000000190
77236,0.000001202
77237,0.000000361
77238,0.000001002
77239,0.000000281
77240,0.000001413
77241,0.000001943
77242,0.000000781
77243,0.000001463
77244,0.000001533
77245,0.000000621
77246,0.000000561
77247,0.000000410
77248,0.000000331
77249,0.000000892
77250,0.000000441
77251,0.000001252
77252,0.000001011
77253,0.000000170
77254,0.000001182
77255,0.000001012
77256,0.000000391
77257,0.000000191
77258,0.000000571
77259,0.000000110
77260,0.000000782
77261,0.000000130
77262,0.000000862
77263,0.000000832
77264,0.000000661
77265,0.000000752
77266,0.000000391
77267,0.000000400
77268,0.000000390
77269,0.000000171
77270,0.000001322
77271,0.000000841
77272,0.000000682
77273,0.000001092
77274,0.000002124
77275,0.000001192
77276,0.000000872
77277,0.000000471
77278,0.000001072
77279,0.000001473
77280,0.000001102
77281,0.000000171
77282,0.000000882
77283,0.000000551
77284,0.000000902
77285,0.000001022
77286,0.000001292
77287,0.000000802
77288,0.000002074
77289,0.000000651
77290,0.000000752
77291,0.000000531
77292,0.000001142
77293,0.000000992
77294,0.000000351
77295,0.000000341
77296,0.000000371
77297,0.000000521
77298,0.000001673
77299,0.000000922
77300,0.000001022
77301,0.000000120
77302,0.000000100
77303,0.000000501
77304,0.000001693
77305,0.000000361
77306,0.000001052
77307,0.000000912
77308,0.000000641
77309,0.000000511
77310,0.000000781
77311,0.000001082
77312,0.000001252
77313,0.000000180
77314,0.000000652
77315,0.000001042
77316,0.000001934
77317,0.000000410
77318,0.000000190
77319,0.000000160
77320,0.000000380
77321,0.000001002
77322,0.000000862
77323,0.000001503
77324,0.000000391
77325,0.000001052
77326,0.000000571
77327,0.000000361
77328,0.000000431
77329,0.000001052
77330,0.000000301
77331,0.000000571
77332,0.000000571
77333,0.000000772
77334,0.000000110
77335,0.000000361
77336,0.000001273
77337,0.000000140
77338,0.000001112
77339,0.000000571
77340,0.000000801
77341,0.000000140
77342,0.000001633
77343,0.000000431
77344,0.000000831
77345,0.000000971
77346,0.000000361
77347,0.000000541
77348,0.000000832
77349,0.000000792
77350,0.000000841
77351,0.000000431
77352,0.000000501
77353,0.000000210
77354,0.000000311
77355,0.000000210
77356,0.000000812
77357,0.000000451
77358,0.000000892
77359,0.000000581
77360,0.000001603
77361,0.000000381
77362,0.000002024
77363,0.000000130
77364,0.000000221
77365,0.000000170
77366,0.000000181
77367,0.000000350
77368,0.000001422
77369,0.000000742
77370,0.000001613
77371,0.000000631
77372,0.000001343
77373,0.000001864
77374,0.000001072
77375,0.000000170
77376,0.000000441
77377,0.000000882
77378,0.000001243
77379,0.000000801
77380,0.000001433
77381,0.000000922
77382,0.000000541
77383,0.000000571
77384,0.000000531
77385,0.000001312
77386,0.000000441
77387,0.000000371
77388,0.000000811
77389,0.000000190
77390,0.000000371
77391,0.000000541
77392,0.000000711
77393,0.000000881
77394,0.000000541
77395,0.000000611
77396,0.000000861
77397,0.000001092
77398,0.000000571
77399,0.000001262
77400,0.000000602
77401,0.000000972
77402,0.000000661
77403,0.000000802
77404,0.000001042
77405,0.000000360
77406,0.000000210
77407,0.000000922
77408,0.000001022
77409,0.000000812
77410,0.000001172
77411,0.000001212
77412,0.000000951
77413,0.000000131
77414,0.000001933
77415,0.000000551
77416,0.000000180
77417,0.000000161
77418,0.000000541
77419,0.000000160
77420,0.000000361
77421,0.000001252
77422,0.000000981
77423,0.000000641
77424,0.000002374
77425,0.000000180
77426,0.000000461
77427,0.000000601
77428,0.000000762
77429,0.000000761
77430,0.000000381
77431,0.000001884
77432,0.000000451
77433,0.000002164
77434,0.000000822
77435,0.000000200
77436,0.000000211
77437,0.000000310
77438,0.000001533
77439,0.000000791
77440,0.000000411
77441,0.000001112
77442,0.000000131
77443,0.000002224
77444,0.000000361
77445,0.000000831
77446,0.000000571
77447,0.000000180
77448,0.000000121
77449,0.000001693
77450,0.000000601
77451,0.000001052
77452,0.000000562
77453,0.000001192
77454,0.000000802
77455,0.000000420
77456,0.000000841
77457,0.000000772
77458,0.000000741
77459,0.000002746
77460,0.000001032
77461,0.000000100
77462,0.000000381
77463,0.000000210
77464,0.000000821
77465,0.000001804
77466,0.000000160
77467,0.000000802
77468,0.000000751
77469,0.000000171
77470,0.000001964
77471,0.000001172
77472,0.000000882
77473,0.000001392
77474,0.000000400
77475,0.000000301
77476,0.000001543
77477,0.000000461
77478,0.000001663
77479,0.000000762
77480,0.000001513
77481,0.000000791
77482,0.000001252
77483,0.000000551
77484,0.000000561
77485,0.000000952
77486,0.000000131
77487,0.000000360
77488,0.000000651
77489,0.000000932
77490,0.000000541
77491,0.000000802
77492,0.000001543
77493,0.000000150
77494,0.000000321
77495,0.000000902
77496,0.000000511
77497,0.000000861
77498,0.000000681
77499,0.000000190
77500,0.000000531
77501,0.000000972
77502,0.000000390
77503,0.000000711
77504,0.000000601
77505,0.000001794
77506,0.000000721
77507,0.000000541
77508,0.000000381
77509,0.000001393
77510,0.000001212
77511,0.000001513
77512,0.000000902
77513,0.000001042
77514,0.000000431
77515,0.000000441
77516,0.000000221
77517,0.000000922
77518,0.000000370
77519,0.000001072
77520,0.000000421
77521,0.000000581
77522,0.000000561
77523,0.000000351
77524,0.000001653
77525,0.000001042
77526,0.000000591
77527,0.000000521
77528,0.000000681
77529,0.000001242
77530,0.000001613
77531,0.000000430
77532,0.000000521
77533,0.000000962
77534,0.000000160
77535,0.000000210
77536,0.000000541
77537,0.000000561
77538,0.000000581
77539,0.000000902
77540,0.000000361
77541,0.000000781
77542,0.000001072
77543,0.000000681
77544,0.000000641
77545,0.000000551
77546,0.000000741
77547,0.000000611
77548,0.000000211
77549,0.000002264
77550,0.000001373
77551,0.000000772
77552,0.000000350
77553,0.000000201
77554,0.000001643
77555,0.000001794
77556,0.000000581
77557,0.000000170
77558,0.000000541
77559,0.000000791
77560,0.000000421
77561,0.000002254
77562,0.000000791
77563,0.000000180
77564,0.000000551
77565,0.000000621
77566,0.000000491
77567,0.000000120
77568,0.000000160
77569,0.000001683
77570,0.000000561
77571,0.000001072
77572,0.000001332
77573,0.000001974
77574,0.000001022
77575,0.000000231
77576,0.000000841
77577,0.000000561
77578,0.000001252
77579,0.000000742
77580,0.000000711
77581,0.000000191
77582,0.000001272
77583,0.000001032
77584,0.000001243
77585,0.000000310
77586,0.000001713
77587,0.000000301
77588,0.000000471
77589,0.000000821
77590,0.000001253
77591,0.000000601
77592,0.000001503
77593,0.000001303
77594,0.000000421
77595,0.000000130
77596,0.000000200
77597,0.000000360
77598,0.000000591
77599,0.000001202
77600,0.000000691
77601,0.000001103
77602,0.000001773
77603,0.000000882
77604,0.000001032
77605,0.000000240
77606,0.000001032
77607,0.000000501
77608,0.000001322
77609,0.000000551
77610,0.000000901
77611,0.000001864
77612,0.000000942
77613,0.000001042
77614,0.000000261
77615,0.000000581
77616,0.000000972
77617,0.000000821
77618,0.000000450
77619,0.000000220
77620,0.000000371
77621,0.000001373
77622,0.000000400
77623,0.000000220
77624,0.000000221
77625,0.000000471
77626,0.000001773
77627,0.000000521
77628,0.000000742
77629,0.000001072
77630,0.000001443
77631,0.000000391
77632,0.000002364
77633,0.000001483
77634,0.000000591
77635,0.000001432
77636,0.000000161
77637,0.000001142
77638,0.000000381
77639,0.000000160
77640,0.000000301
77641,0.000000170
77642,0.000000370
77643,0.000000742
77644,0.000000140
77645,0.000000461
77646,0.000001293
77647,0.000000210
77648,0.000000822
77649,0.000001032
77650,0.000000792
77651,0.000000340
77652,0.000000390
77653,0.000000361
77654,0.000001393
77655,0.000000771
77656,0.000000150
77657,0.000000341
77658,0.000001853
77659,0.000001273
77660,0.000000541
77661,0.000001453
77662,0.000000110
77663,0.000000531
77664,0.000001062
77665,0.000000721
77666,0.000000140
77667,0.000001282
77668,0.000000641
77669,0.000000822
77670,0.000000170
77671,0.000000561
77672,0.000000110
77673,0.000000972
77674,0.000000441
77675,0.000000741
77676,0.000000180
77677,0.000000902
77678,0.000001102
77679,0.000001333
77680,0.000000791
77681,0.000000902
77682,0.000000892
77683,0.000001533
77684,0.000000852
77685,0.000000431
77686,0.000002094
77687,0.000001503
77688,0.000001022
77689,0.000001132
77690,0.000000551
77691,0.000000762
77692,0.000001322
77693,0.000000190
77694,0.000000601
77695,0.000001012
77696,0.000000682
77697,0.000001232
77698,0.000000581
77699,0.000000380
77700,0.000000912
77701,0.000001052
77702,0.000001313
77703,0.000000922
77704,0.000001723
77705,0.000001393
77706,0.000000551
77707,0.000000361
77708,0.000000641
77709,0.000001463
77710,0.000001012
77711,0.000000391
77712,0.000000351
77713,0.000000611
77714,0.000001022
77715,0.000000451
77716,0.000001052
77717,0.000002305
77718,0.000000401
77719,0.000000892
77720,0.000000150
77721,0.000001052
77722,0.000000852
77723,0.000000531
77724,0.000000621
77725,0.000000782
77726,0.000000822
77727,0.000000571
77728,0.000000491
77729,0.000000801
77730,0.000000210
77731,0.000000802
77732,0.000000180
77733,0.000000141
77734,0.000000360
77735,0.000000330
77736,0.000001724
77737,0.000000831
77738,0.000000171
77739,0.000001272
77740,0.000001704
77741,0.000001032
77742,0.000000541
77743,0.000001212
77744,0.000000091
77745,0.000001142
77746,0.000000371
77747,0.000000391
77748,0.000000481
77749,0.000000771
77750,0.000001203
77751,0.000000160
77752,0.000000701
77753,0.000000420
77754,0.000000952
77755,0.000000642
77756,0.000001483
77757,0.000000651
77758,0.000000701
77759,0.000000881
77760,0.000000381
77761,0.000000551
77762,0.000000561
77763,0.000000801
77764,0.000000712
77765,0.000000561
77766,0.000000621
77767,0.000000120
77768,0.000001753
77769,0.000001593
77770,0.000000291
77771,0.000000641
77772,0.000000842
77773,0.000001693
77774,0.000000972
77775,0.000001523
77776,0.000000802
77777,0.000000380
77778,0.000000430
77779,0.000000561
77780,0.000001623
77781,0.000000821
77782,0.000000841
77783,0.000000712
77784,0.000000180
77785,0.000000121
77786,0.000000831
77787,0.000000151
77788,0.000000651
77789,0.000001253
77790,0.000000400
77791,0.000000460
77792,0.000001072
77793,0.000001312
77794,0.000001313
77795,0.000002174
77796,0.000000351
77797,0.000000751
77798,0.000000811
77799,0.000000161
77800,0.000000200
77801,0.000001232
77802,0.000000911
77803,0.000000562
77804,0.000000741
77805,0.000000140
77806,0.000000931
77807,0.000000792
77808,0.000000361
77809,0.000000461
77810,0.000000381
77811,0.000000200
77812,0.000000401
77813,0.000000381
77814,0.000000421
77815,0.000000912
77816,0.000001032
77817,0.000000571
77818,0.000001323
77819,0.000000581
77820,0.000000811
77821,0.000000270
77822,0.000001152
77823,0.000001232
77824,0.000000561
77825,0.000000471
77826,0.000000782
77827,0.000001743
77828,0.000001673
77829,0.000000622
77830,0.000000130
77831,0.000000892
77832,0.000000551
77833,0.000000140
77834,0.000000160
77835,0.000000311
77836,0.000000390
77837,0.000000190
77838,0.000001583
77839,0.000000361
77840,0.000000872
77841,0.000000922
77842,0.000000941
77843,0.000000400
77844,0.000000131
77845,0.000001072
77846,0.000001252
77847,0.000000801
77848,0.000001162
77849,0.000000111
77850,0.000000381
77851,0.000000140
77852,0.000000331
77853,0.000001332
77854,0.000001072
77855,0.000000781
77856,0.000001062
77857,0.000001062
77858,0.000000731
77859,0.000000982
77860,0.000000992
77861,0.000000762
77862,0.000000370
77863,0.000000121
77864,0.000000551
77865,0.000001483
77866,0.000000561
77867,0.000000832
77868,0.000000801
77869,0.000000771
77870,0.000001072
77871,0.000000551
77872,0.000000542
77873,0.000000200
77874,0.000000802
77875,0.000000330
77876,0.000000711
77877,0.000000832
77878,0.000001182
77879,0.000000180
77880,0.000000360
77881,0.000000381
77882,0.000000371
77883,0.000000721
77884,0.000000591
77885,0.000000120
77886,0.000000341
77887,0.000000110
77888,0.000001273
77889,0.000001543
77890,0.000000260
77891,0.000001472
77892,0.000000671
77893,0.000000391
77894,0.000000170
77895,0.000000972
77896,0.000000772
77897,0.000000421
77898,0.000000421
77899,0.000002615
77900,0.000001292
77901,0.000001223
77902,0.000000120
77903,0.000001513
77904,0.000001062
77905,0.000001052
77906,0.000001283
77907,0.000000751
77908,0.000000551
77909,0.000000711
77910,0.000001082
77911,0.000001233
77912,0.000002004
77913,0.000000441
77914,0.000000591
77915,0.000000731
77916,0.000000782
77917,0.000001282
77918,0.000000400
77919,0.000001663
77920,0.000001533
77921,0.000001222
77922,0.000000782
77923,0.000000831
77924,0.000001021
77925,0.000000140
77926,0.000001453
77927,0.000000190
77928,0.000001052
77929,0.000001152
77930,0.000001322
77931,0.000000381
77932,0.000001834
77933,0.000000210
77934,0.000001864
77935,0.000000751
77936,0.000001072
77937,0.000000220
77938,0.000001173
77939,0.000000360
77940,0.000000722
77941,0.000000090
77942,0.000001643
77943,0.000001011
77944,0.000001112
77945,0.000001042
77946,0.000001853
77947,0.000000701
77948,0.000000401
77949,0.000000711
77950,0.000000612
77951,0.000001252
77952,0.000001894
77953,0.000000391
77954,0.000000601
77955,0.000001222
77956,0.000000391
77957,0.000000752
77958,0.000000922
77959,0.000001352
77960,0.000000101
77961,0.000000841
77962,0.000000431
77963,0.000001243
77964,0.000000451
77965,0.000000861
77966,0.000000100
77967,0.000000902
77968,0.000000761
77969,0.000001062
77970,0.000001413
77971,0.000000992
77972,0.000000902
77973,0.000000371
77974,0.000001212
77975,0.000000752
77976,0.000002414
77977,0.000000821
77978,0.000000812
77979,0.000000731
77980,0.000000381
77981,0.000001964
77982,0.000000862
77983,0.000000721
77984,0.000000421
77985,0.000000752
77986,0.000000912
77987,0.000000240
77988,0.000001383
77989,0.000000782
77990,0.000001913
77991,0.000000622
77992,0.000000180
77993,0.000000722
77994,0.000000240
77995,0.000002225
77996,0.000000591
77997,0.000000240
77998,0.000001031
77999,0.000000991
78000,0.000001242
78001,0.000000150
78002,0.000000150
78003,0.000000170
78004,0.000000642
78005,0.000000711
78006,0.000000130
78007,0.000000350
78008,0.000000892
78009,0.000000381
78010,0.000000551
78011,0.000001062
78012,0.000001603
78013,0.000000771
78014,0.000000351
78015,0.000001513
78016,0.000000371
78017,0.000000160
78018,0.000000962
78019,0.000000601
78020,0.000000652
78021,0.000000401
78022,0.000000631
78023,0.000000351
78024,0.000000401
78025,0.000000410
78026,0.000000721
78027,0.000000551
78028,0.000000121
78029,0.000000190
78030,0.000000441
78031,0.000000962
78032,0.000000401
78033,0.000000541
78034,0.000001252
78035,0.000000150
78036,0.000001813
78037,0.000000500
78038,0.000000711
78039,0.000000201
78040,0.000001623
78041,0.000000671
78042,0.000000601
78043,0.000000781
78044,0.000000551
78045,0.000000481
78046,0.000001163
78047,0.000000340
78048,0.000000451
78049,0.000000802
78050,0.000000601
78051,0.000000301
78052,0.000000130
78053,0.000000481
78054,0.000000370
78055,0.000000371
78056,0.000000531
78057,0.000000782
78058,0.000001523
78059,0.000000481
78060,0.000000140
78061,0.000000541
78062,0.000000420
78063,0.000001032
78064,0.000000210
78065,0.000000792
78066,0.000001392
78067,0.000000151
78068,0.000000321
78069,0.000000180
78070,0.000000130
78071,0.000001213
78072,0.000001703
78073,0.000001162
78074,0.000000541
78075,0.000000451
78076,0.000000841
78077,0.000000181
78078,0.000000751
78079,0.000000951
78080,0.000000261
78081,0.000000641
78082,0.000000812
78083,0.000001102
78084,0.000000832
78085,0.000000561
78086,0.000000641
78087,0.000000210
78088,0.000001142
78089,0.000000982
78090,0.000000982
78091,0.000000782
78092,0.000001012
78093,0.000000120
78094,0.000000712
78095,0.000000551
78096,0.000000571
78097,0.000000732
78098,0.000000561
78099,0.000001393
78100,0.000001002
78101,0.000000360
78102,0.000000150
78103,0.000000541
78104,0.000001423
78105,0.000001132
78106,0.000000441
78107,0.000002234
78108,0.000001052
78109,0.000000901
78110,0.000000151
78111,0.000001903
78112,0.000000951
78113,0.000000961
78114,0.000000241
78115,0.000000180
78116,0.000000400
78117,0.000000562
78118,0.000000350
78119,0.000001082
78120,0.000002164
78121,0.000000621
78122,0.000000491
78123,0.000000181
78124,0.000000430
78125,0.000001072
78126,0.000001212
78127,0.000000120
78128,0.000000571
78129,0.000001092
78130,0.000000381
78131,0.000000290
78132,0.000000561
78133,0.000001062
78134,0.000001072
78135,0.000000651
78136,0.000000992
78137,0.000000752
78138,0.000000200
78139,0.000000260
78140,0.000001463
78141,0.000000491
78142,0.000000361
78143,0.000002024
78144,0.000001643
78145,0.000001002
78146,0.000000842
78147,0.000000992
78148,0.000000360
78149,0.000000981
78150,0.000001382
78151,0.000000962
78152,0.000000652
78153,0.000000380
78154,0.000001573
78155,0.000000170
78156,0.000000992
78157,0.000001242
78158,0.000000571
78159,0.000002134
78160,0.000000130
78161,0.000000561
78162,0.000001042
78163,0.000000571
78164,0.000000140
78165,0.000000131
78166,0.000000290
78167,0.000000171
78168,0.000000831
78169,0.000001913
78170,0.000000281
78171,0.000000701
78172,0.000000471
78173,0.000000752
78174,0.000000371
78175,0.000000721
78176,0.000000391
78177,0.000001142
78178,0.000001242
78179,0.000000140
78180,0.000000561
78181,0.000000841
78182,0.000001122
78183,0.000000841
78184,0.000000141
78185,0.000001152
78186,0.000000140
78187,0.000001203
78188,0.000001052
78189,0.000001623
78190,0.000000872
78191,0.000001242
78192,0.000001052
78193,0.000000130
78194,0.000000781
78195,0.000001272
78196,0.000000751
78197,0.000001813
78198,0.000000972
78199,0.000001413
78200,0.000001052
78201,0.000000802
78202,0.000001022
78203,0.000000831
78204,0.000000171
78205,0.000000491
78206,0.000001132
78207,0.000000772
78208,0.000000561
78209,0.000000912
78210,0.000001032
78211,0.000000831
78212,0.000001022
78213,0.000000440
78214,0.000001292
78215,0.000001162
78216,0.000001082
78217,0.000000631
78218,0.000001322
78219,0.000002154
78220,0.000000350
78221,0.000000350
78222,0.000001493
78223,0.000001143
78224,0.000000631
78225,0.000000551
78226,0.000000752
78227,0.000000581
78228,0.000000160
78229,0.000001333
78230,0.000001523
78231,0.000000160
78232,0.000001072
78233,0.000000380
78234,0.000000652
78235,0.000000381
78236,0.000001883
78237,0.000000962
78238,0.000000141
78239,0.000000380
78240,0.000001793
78241,0.000001072
78242,0.000000571
78243,0.000000271
78244,0.000000701
78245,0.000000180
78246,0.000001964
78247,0.000000631
78248,0.000001383
78249,0.000000761
78250,0.000001923
78251,0.000000782
78252,0.000001413
78253,0.000000370
78254,0.000000701
78255,0.000000711
78256,0.000001173
78257,0.000000370
78258,0.000000300
78259,0.000001042
78260,0.000001373
78261,0.000000812
78262,0.000000461
78263,0.000000681
78264,0.000000571
78265,0.000000582
78266,0.000002214
78267,0.000000521
78268,0.000000231
78269,0.000000861
78270,0.000000592
78271,0.000000631
78272,0.000000190
78273,0.000000180
78274,0.000001683
78275,0.000000882
78276,0.000001904
78277,0.000000421
78278,0.000000811
78279,0.000000161
78280,0.000001062
78281,0.000000150
78282,0.000000381
78283,0.000000772
78284,0.000001393
78285,0.000000761
78286,0.000000812
78287,0.000000861
78288,0.000000851
78289,0.000000832
78290,0.000001072
78291,0.000000822
78292,0.000000511
78293,0.000002014
78294,0.000000832
78295,0.000001482
78296,0.000001082
78297,0.000000130
78298,0.000000792
78299,0.000001252
78300,0.000000661
78301,0.000001943
78302,0.000001022
78303,0.000000391
78304,0.000000632
78305,0.000000350
78306,0.000001292
78307,0.000000601
78308,0.000001283
78309,0.000000330
78310,0.000000140
78311,0.000000972
